,1INCH,AAVE,AGLD,ALCX,ALGO,ALICE,ALPHA,AMPL,APE,ASD,ATLAS,ATOM,AUDIO,AVAX,AXS,BADGER,BAL,BAND,BAT,BCH,BIT,BNB,BNT,BOBA,BRZ,BTC,BTT,C98,CEL,CHR,CHZ,CLV,COMP,CREAM,CRO,CRV,CVC,CVX,DAWN,DENT,DODO,DOGE,DOT,DYDX,EDEN,ENJ,ENS,ETH,ETHW,FIDA,FTM,FTT,FXS,GAL,GALA,GMT,GRT,GST,HNT,HOLY,HT,IMX,KBTT,KNC,KSHIB,KSOS,LDO,LEO,LINA,LINK,LOOKS,LRC,LTC,MANA,MAPS,MATIC,MEDIA,MKR,MNGO,MOB,MTL,NEAR,OKB,OMG,OXY,PAXG,PEOPLE,PERP,POLIS,PROM,PUNDIX,RAY,REEF,REN,RNDR,RSR,SAND,SECO,SHIB,SKL,SLP,SNX,SOL,SOS,SPELL,SRM,STEP,STG,STMX,STORJ,SUSHI,SXP,TLM,TOMO,TONCOIN,TRU,TRX,TRYB,UNI,WAVES,XAUT,XRP,YFI,YFII,ZRX
2021-10-04 23:00:00,,-0.20560749289454208,,,,,,,,,,,-0.16214025657002049,,-0.033003814180690906,,,,,-0.20202774407250304,,-0.18860545138083085,0.09911721934536914,,,-0.1829784816252586,,,-0.05175103495048162,,-0.1907529969712882,,-0.16493105502630923,,-0.18135482799483613,-0.17083630809843786,,,,,,-0.17427752669227228,,-0.0026339088755599617,,-0.15238306763932782,,,,,-0.16398748779929045,-0.10819339497303705,,,,,-0.17903455156693276,,-0.13614560269970788,,-0.10130597897991483,,,,,,,,,-0.20034137789678383,,,-0.20202590447110838,-0.09131826705102271,,-0.19107685153248632,,-0.1448967903594911,,,,,,-0.055794373608043575,,,,-0.0626694590770982,,,,-0.17782638846591448,,-0.13273308609258927,,,-0.10448698817907774,,-0.08098054517999513,,,-0.19222378327863743,-0.16778094945040112,,,-0.17960979892076348,,,,,-0.1911353849137174,,,,,,-0.2080672032043722,,-0.17641486755511146,-0.15109968000232543,,-0.1909464118548617,-0.20276172808108306,,
2021-10-05 00:00:00,,-0.20582011146873722,,,,,,,,,,,-0.16208618690951698,,-0.034655158222730985,,,,,-0.20177539155746643,,-0.188760006641719,0.0983582459074437,,,-0.18273460613510745,,,-0.051830573407711716,,-0.19073938896941608,,-0.16494771237467906,,-0.18103644065058558,-0.17116729846198633,,,,,,-0.1710424411268731,,-0.0035837297721856946,,-0.15307508625445196,,,,,-0.164040923814145,-0.10826349381660838,,,,,-0.18170489395515602,,-0.1364396241746268,,-0.10122742200954661,,,,,,,,,-0.20010059307840156,,,-0.20147486582008556,-0.0917297834956281,,-0.19130325856043237,,-0.14423083103502593,,,,,,-0.05657579194744055,,,,-0.06287766512721545,,,,-0.17788363920862038,,-0.13300789378509326,,,-0.10512490176756505,,-0.07877276113300727,,,-0.19240866666209686,-0.16819035622846065,,,-0.17968903186009358,,,,,-0.1914064791715692,,,,,,-0.20764612623212103,,-0.1770806465981686,-0.1511448712004013,,-0.1909041819405865,-0.20250661717041196,,
2021-10-05 01:00:00,,-0.20572796570342833,,,,,,,,,,,-0.1623969044394707,,-0.03517590919740917,,,,,-0.20215084363648794,,-0.18917343693310573,0.09594713546397257,,,-0.18306611949264726,,,-0.05178874210411349,,-0.19124458579277748,,-0.16445937623199397,,-0.18111374336132854,-0.17155342783608718,,,,,,-0.1693295397021117,,-0.003538679014437567,,-0.15256570098035993,,,,,-0.16437894139959397,-0.10829236560291206,,,,,-0.18196430935378938,,-0.136786318229107,,-0.10175242831819804,,,,,,,,,-0.20046280462711305,,,-0.20182320005960072,-0.09144022673436021,,-0.19151260763580463,,-0.14480810516116013,,,,,,-0.05708324494049603,,,,-0.06263724404576879,,,,-0.17779613089269256,,-0.1345980341891445,,,-0.10514300446823233,,-0.070604883302907,,,-0.19205059435828356,-0.16797903091319316,,,-0.18017752526687966,,,,,-0.1918818008502627,,,,,,-0.20792710582248108,,-0.17746432352185307,-0.14974541716020406,,-0.19096773888529645,-0.2034615620370076,,
2021-10-05 02:00:00,,-0.2059390061262293,,,,,,,,,,,-0.1619790267664311,,-0.037180413786379304,,,,,-0.20236079361400522,,-0.18904903618132074,0.09301145533816949,,,-0.1849375579051125,,,-0.05307701947960449,,-0.19178917720507038,,-0.164621349276631,,-0.1834974916990366,-0.1724821556230688,,,,,,-0.16882380054659754,,-0.0034124166021544658,,-0.15129180338675832,,,,,-0.1628700379615091,-0.10981200489424554,,,,,-0.18236813360598875,,-0.13336422359406708,,-0.1022169552476333,,,,,,,,,-0.2007683586648736,,,-0.20217842120628815,-0.08936067091744172,,-0.19210421167690206,,-0.1431517018966981,,,,,,-0.05782683169767844,,,,-0.06267743471263829,,,,-0.1778407698298509,,-0.13818108123944506,,,-0.10332407104800971,,-0.05897432180972887,,,-0.19149062588274665,-0.16823703964054992,,,-0.18135589338994482,,,,,-0.1921802469879658,,,,,,-0.20747223761215497,,-0.1771859511810699,-0.15073478521040073,,-0.19136594233569226,-0.20380046800362533,,
2021-10-05 03:00:00,,-0.2061248465576035,,,,,,,,,,,-0.16075628131717593,,-0.031790012160723115,,,,,-0.20210467189345907,,-0.18893592949225058,0.0941572066610078,,,-0.18594531194037192,,,-0.053816395848265246,,-0.19250120486906544,,-0.16544597012950812,,-0.1839173161386467,-0.17097977595440494,,,,,,-0.1704148784341608,,-0.00320373473783432,,-0.1518897695476674,,,,,-0.1639436531420474,-0.11119294959849006,,,,,-0.18198120217216193,,-0.13169271481108114,,-0.10122656816387891,,,,,,,,,-0.20152986369020254,,,-0.20239223777971285,-0.08999396373316701,,-0.19249969420839477,,-0.14340148975746303,,,,,,-0.055516788133462315,,,,-0.061545979706516325,,,,-0.1780206247341013,,-0.13818552205779536,,,-0.10345814869305281,,-0.0582228599772359,,,-0.19214931395847532,-0.1701910148411576,,,-0.1822686232197881,,,,,-0.19174622020741586,,,,,,-0.20757559444098894,,-0.17632671530730165,-0.14386954961364629,,-0.19151021758668849,-0.20431732165039732,,
2021-10-05 04:00:00,,-0.2010609404867698,,,,,,,,,,,-0.15884008527901403,,-0.03527047640963993,,,,-0.1935407088825798,-0.1983154786623319,,-0.18582675289954476,0.09012549801255675,,,-0.1814062764517663,,,-0.052524262593046774,,-0.18969865289520915,,-0.16248368221486417,,-0.17985399101613161,-0.16723333496584977,,,,,,-0.1662102287159957,,-0.002635941591220147,,-0.15015483236371993,,,,,-0.1589909989687037,-0.1072309040557193,,,,,-0.1784948656363227,,-0.1284648975045895,,-0.10013080095077535,,,,,,,,,-0.19725902615435284,,,-0.19858325160669546,-0.09174595407931117,,-0.1877653140946849,,-0.14038747666020698,,,,,,-0.056566479532208835,,,,-0.058019907916559074,,,,-0.17407531604370755,,-0.1335356576920041,,,,,-0.05353710457419016,,,-0.18760227012219302,-0.1664678414825564,,,-0.17779133069114814,,,,,-0.18665092272800704,,,,,,-0.20459259152977433,,-0.17153961399023174,,,-0.18756762885572484,-0.20026214833118566,,-0.18634890718492786
2021-10-05 05:00:00,,-0.20096901052466795,,,,,,,,,,,-0.15904221005799815,,-0.03547406919258593,,,,-0.19311303006789549,-0.19839638490389533,,-0.18611408626848203,0.09025016992494693,,,-0.18174139336712353,,,-0.052679832255703864,,-0.18988575826754944,,-0.16240945265368292,,-0.1800808366834838,-0.16723407908358137,,,,,,-0.16601664255272314,,-0.0029167226592961798,,-0.150450725749003,,,,,-0.15935842781224507,-0.10739256577271036,,,,,-0.17797929073426277,,-0.12862453751193864,,-0.1011034638263016,,,,,,,,,-0.19729635314667454,,,-0.19924039614597397,-0.0917621476711562,,-0.18762885830719134,,-0.1401768344635795,,,,,,-0.05672600859615,,,,-0.05835214320981817,,,,-0.17424586060063166,,-0.13133178756252495,,,,,-0.0524159118870426,,,-0.1875780641031532,-0.1662701522513139,,,-0.17784967670040908,,,,,-0.18686235685079308,,,,,,-0.20382971802455738,,-0.17168216478510326,,,-0.18773224420746243,-0.20034024816651605,,-0.18642080244725964
2021-10-05 06:00:00,,-0.20081419189030722,,,,,,,,,,,-0.1589580599529106,,-0.035650536858264255,,,,-0.19242268818702776,-0.19860155337184313,,-0.18619682673482751,0.08993712927862242,,,-0.18183655599598342,,,-0.05261732399115398,,-0.18985590281144715,,-0.16255041438458476,,-0.1803675646899487,-0.16731554181222963,,,,,,-0.16541293220733533,,-0.0020409551818022127,,-0.15067103914483357,,,,,-0.15974373641891146,-0.10712667818673743,,,,,-0.17776320933306203,,-0.1286620125972051,,-0.10122387370093837,,,,,,,,,-0.19720279310028857,,,-0.19909940995843214,-0.09181529633406807,,-0.18723228866157354,,-0.1400027367853668,,,,,,-0.05703215556662629,,,,-0.05792755587079648,,,,-0.17448928603753286,,-0.1316257625175907,,,,,-0.05282499998510798,,,-0.1876424156032796,-0.1667507830897929,,,-0.1778515071644657,,,,,-0.18700089733634345,,,,,,-0.20392231195385896,,-0.17173184370580682,,,-0.18794410796156286,-0.20008764766902531,,-0.18649802066594606
2021-10-05 07:00:00,,-0.2009408329263727,,,,,,,,,,,-0.15953615086847897,,-0.03630588506050125,,,,-0.19249541813732193,-0.19801395322028648,,-0.18632874532898847,0.08974278304692725,,,-0.18160378816092107,,,-0.05233324372968852,,-0.1899705509191424,,-0.1627954965391893,,-0.17997014463013863,-0.1671595199527972,,,,,,-0.16487863284986978,,-0.000992913937122908,,-0.15078392362554582,,,,,-0.16083782429211727,-0.10679426017821532,,,,,-0.17766652829125526,,-0.12897519217610282,,-0.10032355086655438,,,,,,,,,-0.1971544944816395,,,-0.19910634224840038,-0.09164561564272268,,-0.1873349386411461,,-0.1395955526905981,,,,,,-0.056986922666109045,,,,-0.05730885076418491,,,,-0.17442381487043174,,-0.13249156167582024,,,,,-0.052883990734276264,,,-0.18775389980473872,-0.16695910823889654,,,-0.17781231732469743,,,,,-0.1869517782138531,,,,,,-0.20407789921996566,,-0.17152808864280294,,,-0.18797258841829578,-0.19991857967395096,,-0.18667983432333485
2021-10-05 08:00:00,,-0.2011782146561674,,,,,,,,,,,-0.16000426926297204,,-0.03741336775886706,,,,-0.19275104294425593,-0.19769262354523354,,-0.18652905819379617,0.09127033274326067,,,-0.1814527035073955,,,-0.053259570585015396,,-0.1901467668318014,,-0.16283473429176407,,-0.17923043691927987,-0.16684529523691757,,,,,,-0.16333825352679912,,-0.0008065893776049233,,-0.1508752741220237,,,,,-0.16217539048485274,-0.10669205834416252,,,,,-0.17795853994510774,,-0.12845495333760276,,-0.10097711848648015,,,,,,,,,-0.1972264539169689,,,-0.19910810836615786,-0.09146586779274755,,-0.18714576288533308,,-0.13881619928406505,,,,,,-0.05653879880634793,,,,-0.05766886626897129,,,,-0.17438748253301753,,-0.13146187114324231,,,,,-0.05040449701762438,,,-0.1880814092636651,-0.16702865425059873,,,-0.17786927307243733,,,,,-0.18700757383272468,,,,,,-0.20445271626744205,,-0.17155660075280135,,,-0.18788030205731476,-0.19993514689650976,,-0.18690679144921155
2021-10-05 09:00:00,,-0.2015465750995811,,,,,,,,,,,-0.15957139023692474,,-0.036190198999396093,,,,-0.19297246956143452,-0.19803968927000987,,-0.18685454078534813,0.09152413167685203,,,-0.18205216525391135,,,-0.054657967413815484,,-0.18946605282454212,,-0.1623565159057147,,-0.17956314081400918,-0.1665981937715878,,,,,,-0.16320585451905834,,0.0008144382350730401,,-0.15049061115539614,,,,,-0.16191215403883463,-0.10669364693949936,,,,,-0.1774911895192323,,-0.12733203561624992,,-0.10274596888080287,,,,,,,,,-0.1975889714580111,,,-0.19956169037531302,-0.08962124548810566,,-0.18774987049453587,,-0.13861884904334182,,,,,,-0.054368942004983024,,,,-0.058523945117626396,,,,-0.17458142542809585,,-0.1298938196024538,,,,,-0.04955913722771906,,,-0.1882325345294676,-0.16677215595582354,,,-0.17784871922365308,,,,,-0.18734130390811823,,,,,,-0.20498590394555619,,-0.17190919310714442,,,-0.188373263630346,-0.2004580081350959,,-0.18588144754396155
2021-10-05 10:00:00,,-0.20149676799308955,,,,,,,,,,,-0.15977089879033018,,-0.03560549153153776,,,,-0.19292646607329147,-0.19797549013164145,,-0.18700189853899318,0.09098015829608784,,,-0.18178501256204457,,,-0.05463124497354155,,-0.18992478733375853,,-0.1624015214120989,,-0.17948206482168438,-0.16616845011047993,,,,,,-0.16334350091648223,,0.0011872328948972922,,-0.15002843397031132,,,,,-0.16202585500822286,-0.10677696456313827,,,,,-0.1771883306323224,,-0.12717106489359173,,-0.10285089865663241,,,,,,,,,-0.19749950673630884,,,-0.19952111267949388,-0.0896655385470273,,-0.18922275194532648,,-0.13862101457617781,,,,,,-0.05420898043033331,,,,-0.058396062579447225,,,,-0.17436472929800517,,-0.12993480666751003,,,,,-0.05004259515577389,,,-0.18807580922628725,-0.1670245671126845,,,-0.1778618001280574,,,,,-0.18724698345382684,,,,,,-0.20520109905927778,,-0.17188720166130145,,,-0.18836948283655636,-0.20034640783377497,,-0.1854570889118962
2021-10-05 11:00:00,,-0.20117461491005595,,,,,,,,,,,-0.1593167730635371,,-0.035388734490402404,,,,-0.19289484629012082,-0.19819339901549943,,-0.18709351820800446,0.09012811317635666,,,-0.18313220995069188,,,-0.05536894903791446,,-0.18968305169236674,,-0.16173528606664028,,-0.18079567967159055,-0.16588656421163203,,,,,,-0.16319931032014273,,0.0027079223357791343,,-0.14956714169888327,,,,,-0.16152036976426357,-0.10742594421586234,,,,,-0.17696994673858693,,-0.12732436373940118,,-0.10155849392130915,,,,,,,,,-0.1975450917656089,,,-0.19976104740258274,-0.08934494595188791,,-0.1890083932146059,,-0.13817198697477168,,,,,,-0.05324218232368918,,,,-0.05815995303272118,,,,-0.1747151656213221,,-0.1299396413731309,,,,,-0.051243209096915904,,,-0.18795272365934337,-0.16708834408406883,,,-0.1780661719564234,,,,,-0.1869832596469711,,,,,,-0.2051972778060404,,-0.17201918139614197,,,-0.18872064401325886,-0.20086510481704542,,-0.1851855454460024
2021-10-05 12:00:00,,-0.20128339199698986,,,,,,,,,,,-0.15919572055188894,,-0.03526887914175096,,,,-0.19320552989177617,-0.19835089864090963,,-0.18746596148474948,0.09064217486704268,,,-0.18245489994174283,,,-0.055675510055464214,,-0.18973454421656546,,-0.1617958899558884,,-0.1800048018342605,-0.16611246153676112,,,,,,-0.16294037555252702,,0.0027361099441368763,,-0.14960499535594823,,,,,-0.16143049193149606,-0.1074902978826921,,,,,-0.17715849811259066,,-0.1276600052206168,,-0.1016861754089708,,,,,,,,,-0.19768787982759978,,,-0.2001655491413289,-0.08926021176033014,,-0.1879662521014808,,-0.137936826044843,,,,,,-0.053067398153833795,,,,-0.05820443419333165,,,,-0.174751373759028,,-0.13038095243955927,,,,,-0.05027102110488155,,,-0.18807254079860253,-0.16677254137799252,,,-0.17786550779332724,,,,,-0.1872721792972336,,,,,,-0.2052135410830413,,-0.17218558607324896,,,-0.1883560875749937,-0.20114916357362445,,-0.18546968974351094
2021-10-05 13:00:00,,-0.2016004955879497,,,,,,,,,,,-0.15943838440608227,,-0.03574073418031127,,,,-0.19327704618383684,-0.19851802243475827,,-0.18740538197798262,0.08855432062456438,,,-0.18291556604733608,,,-0.05465637780873747,,-0.18914492174591496,,-0.1617349890104164,,-0.18002521219259707,-0.16639097679651468,,,,,,-0.16188105712993656,,0.0022567160071609886,,-0.14966437041663838,,,,,-0.163384532990354,-0.1075230126274672,,,,,-0.17420352178814405,,-0.12715448668575763,,-0.10270064574919092,,,,,,,,,-0.19794855363819214,,,-0.2001780250572431,-0.08867806725516375,,-0.18851015461371604,,-0.1379395501846908,,,,,,-0.054013976534385263,,,,-0.05876435042401902,,,,-0.17543269397857542,,-0.13028286763634145,,,,,-0.047023861519795075,,,-0.18820086655682508,-0.1672900956796017,,,-0.17835518727696964,,,,,-0.1868018710102168,,,,,,-0.2055124368403632,,-0.17230254311476262,,,-0.18882131299802313,-0.20106810914004158,,-0.18546610661230623
