,1INCH,AAVE,AGLD,ALCX,ALGO,ALICE,ALPHA,AMPL,APE,ASD,ATLAS,ATOM,AUDIO,AVAX,AXS,BADGER,BAL,BAND,BAT,BCH,BIT,BNB,BNT,BOBA,BRZ,BTC,BTT,C98,CEL,CHR,CHZ,CLV,COMP,CREAM,CRO,CRV,CVC,CVX,DAWN,DENT,DODO,DOGE,DOT,DYDX,EDEN,ENJ,ENS,ETH,ETHW,FIDA,FTM,FTT,FXS,GAL,GALA,GMT,GRT,GST,HNT,HOLY,HT,IMX,KBTT,KNC,KSHIB,KSOS,LDO,LEO,LINA,LINK,LOOKS,LRC,LTC,MANA,MAPS,MATIC,MEDIA,MKR,MNGO,MOB,MTL,NEAR,OKB,OMG,OXY,PAXG,PEOPLE,PERP,POLIS,PROM,PUNDIX,RAY,REEF,REN,RNDR,RSR,SAND,SECO,SHIB,SKL,SLP,SNX,SOL,SOS,SPELL,SRM,STEP,STG,STMX,STORJ,SUSHI,SXP,TLM,TOMO,TONCOIN,TRU,TRX,TRYB,UNI,WAVES,XAUT,XRP,YFI,YFII,ZRX
2021-09-26 10:00:00,,-0.014229857202360882,,,,,,,,,,,-0.13152033522744724,,-0.04914036949626646,,,,-0.045538964456585534,-0.016043349485568213,,0.024328610387185885,-0.00042157009052963773,,,0.033997006603502626,,,-0.2564206583986503,,-0.023127374331366763,,-0.040199339276553316,,0.01585219531438447,-0.010250262417082658,,,,,,-0.009943318365789074,,0.21342475845402797,,-0.05704005292837904,,,,,-0.02695672013551969,0.25426324121478844,,,,,-0.022589875782142575,,-0.1114119660800804,,0.3493058406612618,,,,,,,,,0.007482696603596968,,,-0.012832245318297067,,,-0.00018333582112968678,,0.1058867192075044,,,,,0.6320200490857513,-0.09144041796768969,,,,0.44793118326879566,,,,-0.020549591753933626,,-0.0829685555553176,,,,,-0.125228637167827,,,-0.051789981518023755,-0.045538845403409564,,,-0.04637627083481199,,,,,0.009108360381762347,,,,,,-0.017903598422620157,,0.04455704647687245,,,-0.004619393624861513,-0.025615292013418448,,-0.03894949092499667
2021-09-26 11:00:00,,-0.020020754576389767,,,,,,,,,,,-0.1313672589606657,,-0.04670767428568878,,,,-0.043044819476191286,-0.017717108457765366,,0.02104680494002029,-0.019035682258642602,,,0.03372537941504217,,,-0.25751446646269827,,-0.018365127860733254,,-0.040685761322709464,,0.015286418142810287,-0.015591852250116238,,,,,,-0.007432259171091801,,0.22869424203890143,,-0.05230588403344637,,,,,-0.02388457551316563,0.2717978028181569,,,,,-0.020763384403866776,,-0.10597418487620501,,0.35374918394198057,,,,,,,,,0.007110897839603044,,,-0.013330433488916396,,,0.0015108515873588995,,0.0981609178247908,,,,,0.6343576046723778,-0.0877896898241901,,,,0.43078277616650923,,,,-0.01733272169939782,,-0.07882722457275394,,,,,-0.1265669047281103,,,-0.050702957206975936,-0.039726133629457844,,,-0.044284238715013954,,,,,-0.006600627436150855,,,,,,-0.015415041470673548,,0.012346327126305262,,,-0.000819388798573982,-0.028861947526819965,,-0.03601268892050007
2021-09-26 12:00:00,,-0.022053513828141507,,,,,,,,,,,-0.13080931204488266,,-0.044811249393882716,,,,-0.04271944463282055,-0.016720007357500875,,0.022537903581389313,-0.020470728071292736,,,0.03462833549539992,,,-0.24826664538512105,,-0.018102225961534952,,-0.04268759468383804,,0.015242246966075963,-0.016545355227027304,,,,,,-0.007119711646833092,,0.22892419335385,,-0.051207464438175046,,,,,-0.023515679317151875,0.27416244444050186,,,,,-0.021606653453475403,,-0.10472655063281151,,0.3545556104498628,,,,,,,,,0.0068459199531680295,,,-0.011694127150538263,,,0.00019239687770730373,,0.09929232671290664,,,,,0.6360006704282803,-0.08799721745946061,,,,0.4315204805357346,,,,-0.015511331660285855,,-0.08198755065790148,,,,,-0.12570013616228165,,,-0.049653223689305824,-0.03828283054462654,,,-0.04504401951178623,,,,,-0.009218162774971811,,,,,,-0.01498789452909546,,0.0089885006328147,,,-0.00019125081839149944,-0.029094601725422508,,-0.0362019770740315
2021-09-26 13:00:00,,-0.02094147684300449,,,,,,,,,,,-0.13094926905605203,,-0.046464733005340215,,,,-0.04169423929278776,-0.017309564120883192,,0.02248386296660538,-0.020131560239976573,,,0.03187250309342793,,,-0.2534409198777441,,-0.01959613341380897,,-0.04062394015466065,,0.013169180950549331,-0.015490784526920261,,,,,,-0.007868352030749329,,0.23503461018036262,,-0.05130561499900744,,,,,-0.02615861605389937,0.27176573464715914,,,,,-0.021840276611116184,,-0.10335017586653096,,0.35617732263339863,,,,,,,,,0.007671296736527,,,-0.01073375187292036,,,0.0003516742900044826,,0.09643022913660923,,,,,0.6315949093737709,-0.08931021743437012,,,,0.43149350571200784,,,,-0.017094308557268102,,-0.08634091266387803,,,,,-0.12756872152488477,,,-0.04751873280554556,-0.03855492720727852,,,-0.04675146755706986,,,,,-0.008560405718115973,,,,,,-0.01402767424860066,,0.010888837843369291,,,-0.00015801059834454076,-0.028204041289013642,,-0.035544271730111515
2021-09-26 14:00:00,,-0.019783069474956307,,,,,,,,,,,-0.1338094534591914,,-0.04760928227123957,,,,-0.041232818934386996,-0.0174960542507761,,0.023333676584581343,-0.019311784086763217,,,0.0318187158751175,,,-0.25438575696460614,,-0.020392113420496003,,-0.04023448420373051,,0.01317511114741538,-0.015972363347392063,,,,,,-0.008218615517623056,,0.23475451996221303,,-0.05133574122779337,,,,,-0.026398248041306673,0.2716675298780613,,,,,-0.02096296245458031,,-0.10368399754823879,,0.357302295244648,,,,,,,,,0.007848921539847068,,,-0.010803395504245594,,,0.0007161264143717127,,0.09679551979556486,,,,,0.6331481788701793,-0.0892367170266819,,,,0.4259518159788347,,,,-0.016159805289882527,,-0.08839840517652829,,,,,-0.13079213275783838,,,-0.04664753793327911,-0.03826427376265962,,,-0.04454843887042263,,,,,-0.0075325052107399594,,,,,,-0.014553457189728045,,0.012171736152521694,,,-0.00039437633001547767,-0.028186298213073117,,-0.03391685268437696
2021-09-26 15:00:00,,-0.019916169830174957,,,,,,,,,,,-0.13384579857035778,,-0.047512422490701235,,,,-0.040811122578893994,-0.01877411982993017,,0.022738753171219074,-0.02278129392010223,,,0.03217191475687346,,,-0.25141778227825484,,-0.02053505135677037,,-0.04278231279884006,,0.013195215029337317,-0.01741216648804444,,,,,,-0.008178599603920087,,0.23727139076130777,,-0.051670913640390295,,,,,-0.024940561026423797,0.27424431425349216,,,,,-0.021774676214909913,,-0.10515554034862794,,0.35086801852416755,,,,,,,,,0.008976811444952224,,,-0.011724619174403608,,,0.0023186648312310348,,0.10140775384203876,,,,,0.632610967008433,-0.08891046074458471,,,,0.4292325328696097,,,,-0.017493443503382666,,-0.08739397233938603,,,,,-0.1312754606534379,,,-0.04487090688053354,-0.03581808585998861,,,-0.044215299693176634,,,,,-0.006412824471399699,,,,,,-0.014358882070715421,,0.012698010600687214,,,0.00016056939864217025,-0.028896084600480557,,-0.0347493715811718
2021-09-26 16:00:00,,-0.019413705614141245,,,,,,,,,,,-0.13298899358115723,,-0.04834820798719484,,,,-0.041159085251476296,-0.018142347717798015,,0.02281066689318866,-0.022042468154353193,,,0.03222793941902546,,,-0.2522493299558761,,-0.02063817346786091,,-0.040901178760092645,,0.010925553485568828,-0.01814548779331005,,,,,,-0.008023336761793376,,0.23441458716505192,,-0.050989478113825884,,,,,-0.024622745340372364,0.2746170705330981,,,,,-0.020697769568871805,,-0.10482945151821609,,0.350650097141992,,,,,,,,,0.01090458302502259,,,-0.01098334147999296,,,-0.0016463265130250502,,0.10644445941866701,,,,,0.6334221407122997,-0.09021909936453187,,,,0.42821215983917543,,,,-0.012939796662012445,,-0.08870291073203884,,,,,-0.13223771671967274,,,-0.04506143808429335,-0.034509228651824334,,,-0.03990673428316111,,,,,-0.006393855635434959,,,,,,-0.01564089044543566,,0.012594393420270774,,,0.0012794787302941194,-0.029493363541516424,,-0.035009644492097564
2021-09-26 17:00:00,,-0.019962572100231793,,,,,,,,,,,-0.13132435441943507,,-0.047499062147759986,,,,-0.041070409797583404,-0.018564589430004476,,0.022324617368865714,-0.025520326383187207,,,0.03234730809827536,,,-0.2530580229459763,,-0.020125969773157254,,-0.04154711491834151,,0.011455165913050895,-0.020749566143196837,,,,,,-0.008117416166938616,,0.23883616079052727,,-0.05108801345623752,,,,,-0.023974982172045613,0.2755621610185207,,,,,-0.021258752884652003,,-0.1036861950882438,,0.3484317285219134,,,,,,,,,0.011239866745651543,,,-0.010314373514554437,,,-0.002448515705023059,,0.10612276447410558,,,,,0.6329878985180643,-0.08868576400962233,,,,0.4278701538380137,,,,-0.0136684098378924,,-0.08645442074974262,,,,,-0.1338731517499135,,,-0.04614592301725333,-0.033263340136024756,,,-0.04084489594913543,,,,,-0.006658968122390926,,,,,,-0.01501335465341093,,0.011435977080611956,,,0.0012043731309448699,-0.02973840861703873,,-0.03538689971055027
2021-09-26 18:00:00,,-0.021634130128224308,,,,,,,,,,,-0.1000760770665226,,-0.05042871932501681,,,,-0.04190561573473049,-0.019697492030340387,,0.025204854787553358,-0.036777637381973566,,,0.0327165238378673,,,-0.26126853031861985,,-0.019515358143652184,,-0.042110966780546696,,0.013324774269578558,-0.03373527615676017,,,,,,-0.0055892858444948615,,0.23465829225445378,,-0.04796919111355197,,,,,-0.022267547440009656,0.27941526205774814,,,,,-0.022624213619080638,,-0.09827451134187656,,0.358354199801232,,,,,,,,,0.00884715416605875,,,-0.013405998978224231,,,-0.003348030494017682,,0.10064115211440504,,,,,0.6370456597881063,-0.09045335844156292,,,,0.42433731404149433,,,,-0.008450197867362914,,-0.0991391322693907,,,,,-0.09712836576495835,,,-0.04634958830255964,-0.02447360739292593,,,-0.040609969659774196,,,,,-0.014095707339019615,,,,,,-0.00608905898558852,,0.003389851948917944,,,0.002960992573843485,-0.03635701290899347,,-0.039287558204958224
2021-09-26 19:00:00,,-0.021755451939273807,,,,,,,,,,,-0.09803923402590148,,-0.04956695720312839,,,,-0.04146777986433209,-0.017874692920310083,,0.026372222371298,-0.04500986248381948,,,0.03355953942143208,,,-0.26415772691772815,,-0.019132876927595917,,-0.042766219631697064,,0.014929388661643353,-0.035223413869773505,,,,,,-0.004530497603370751,,0.23559954822394427,,-0.04760522425865891,,,,,-0.02048891293469058,0.2801175702853224,,,,,-0.022330725442424943,,-0.09788426884155947,,0.36045483949419155,,,,,,,,,0.010080080904475179,,,-0.012559099304525237,,,-0.002726422100256723,,0.09983135835981757,,,,,0.6340964034854191,-0.09112117228317962,,,,0.42414297289660136,,,,-0.007350184200995658,,-0.101565786852025,,,,,-0.09425881971388707,,,-0.04724018724547401,-0.023600886207351433,,,-0.04003062858450135,,,,,-0.01345225348740866,,,,,,-0.005872479600930776,,0.001475819129125971,,,0.003724958611145828,-0.03634784800363538,,-0.03962105254266344
