,AAVE,AUDIO,AXS,BAT,BCH,BNB,BNT,BTC,CEL,CHZ,COMP,CRO,CRV,DOGE,DYDX,ENJ,ETH,FTM,FTT,GRT,HNT,HT,LINK,LTC,MATIC,MKR,OKB,OMG,PERP,REN,SHIB,SNX,SOL,SPELL,SRM,SUSHI,TRX,UNI,XRP,YFI
2021-09-26 00:00:00,1.9144185193678873,-1.5156515620672637,0.7284897947019041,0.5820560682659222,0.4479264715183894,-0.5585005594277319,1.25463352196387,-0.26154400802658745,-0.9683174034017396,-0.1778349504164907,1.055372499300653,,-0.8934677689565967,-0.11705282099122682,-0.9438701698097102,1.0735297106585107,0.4390143542510272,1.0423233261613736,2.1936790928271126,1.142337267325905,,-1.7841846159815442,1.6241270630604348,-0.005637218529261106,-0.665626555962097,-0.2282443616630866,-1.7618164924660726,-0.41928846340701403,0.7617531320787303,1.2520390525991745,-1.1082677526155196,1.0183465579378836,-0.4757563858367696,,-0.10555826205808101,1.2493963170666198,1.195759415100472,1.1247863830196263,0.753984373189436,2.768574751527185
2021-09-26 01:00:00,1.6983605120994991,-1.2326412461784833,0.661257440233027,0.2929395787923154,0.31694154660250057,-0.7390355318806279,1.2291888224861172,-0.32186596794178457,-1.099680549859143,0.12490922471811554,0.9151765352904795,,-1.0001895992437004,-0.23197386050729338,-0.9124625188064257,1.2192745342233955,0.6984616641261753,1.0539277440374524,1.9978763109962063,1.1189174730497131,,-1.830879565007749,1.7222073833857097,-0.29655003792361917,-0.5027312483088768,-0.14935116720850575,-1.7087246176207458,-0.38527418208067227,0.9446134824405079,1.1295923790539097,-1.0613466612062836,0.9777608273737938,-0.3860860007400162,,-0.26256393792391713,1.298767504339111,1.0358787491487225,1.2852795314653596,0.864157740748848,2.6830170174033783
2021-09-26 02:00:00,1.9659032479761518,-1.5726882681753687,0.6734714695385765,0.12369205515839393,0.38000761707252595,-0.3249824521200549,1.0808711039788088,0.028350831194359067,-1.2834376563423187,0.17403253563689614,0.9455578183827629,,-0.9719032784772547,0.12916814902266222,-0.9483868328494984,1.177059953933127,1.1610854378383737,0.9131317400081838,2.0252218107471025,0.6180201893153479,,-1.9918496265273018,2.4632264454264745,-0.04390383209467635,-0.1993952759808906,0.17625622977950736,-1.7432606249799443,-0.39199565803439224,1.0156963069469467,1.1759591032810643,-1.0914624991594084,1.209847885524758,-0.7048387640915372,,-0.7046707034830597,1.5854312563282262,0.9781081994726748,1.1131230979690194,1.019986529041751,2.561808652788802
2021-09-26 03:00:00,1.7641969496564598,-1.5138662770183713,0.7527409925629125,-0.1144046678790013,0.1498840500303288,-0.6571487796760183,1.0521204448499968,-0.0551381845679948,-1.4013139941393185,-0.11293893863204696,0.9941701947979974,,-0.09891066756808821,-0.09511185074668063,-0.7981998801076459,1.0989560378748902,0.6200346906288021,0.6060689969436058,1.7565300313522219,0.7741137533857659,,-2.159515073550853,3.453405536635383,0.3475304296080731,1.1061322798062532,-0.17883833547083794,-1.8973181722802532,-0.3623360972828845,1.0763111514731365,1.1078340458223737,-1.1431694907740853,1.193687930148257,-0.7880452863292153,,-0.8564181895374314,1.4990711043993041,0.8107637434166988,0.7832000959405421,1.0054587160023865,2.586798062297299
2021-09-26 04:00:00,1.8588398017848247,-1.4129538658625824,0.6235486515622062,-0.2675721265557427,0.14502784558032994,-1.2716190918717514,1.0737801056384668,-0.17960446887796103,-1.6348839730413716,-0.020139919110606676,0.8546383801911969,-0.734051745060039,0.7649275998259552,-0.31375523472869177,-0.7426849409430542,0.7917900478544119,0.6517710556897487,0.5956027973707563,1.6822820234768898,0.8586614677897594,-0.3802713161357654,-1.9982715607017965,3.2304804727020784,1.3470704706608683,1.0192712580775063,-0.07156594962532342,-1.892957640380846,-0.479879964066832,0.7128122287982604,1.1681644865556176,-1.1099731786159297,1.2861007947326268,-0.5885378260656161,,-0.7463736443061979,1.448794445434061,0.6036053766345773,0.9460634412761355,0.7757511966147321,2.4679392062627126
2021-09-26 05:00:00,1.7401210509094087,-1.444902112229895,0.5671923572156927,-0.322116020421327,0.0631379676707222,-1.2749075351767611,0.9987193827854683,-0.2804514291351589,-1.4941201021074644,0.06391260810274359,0.9902747530806955,-0.807037963696971,0.6413966989975812,-0.32538556565951365,-0.8133972158350222,0.5930994672361314,0.19265389858600065,0.7028432386741572,1.5394295586842945,1.1597246624493778,-0.49664467998047507,-1.8905061462501702,2.227530526735263,0.3327661750574511,0.49799798826747915,1.7977085013488034,-1.7113441140529955,-0.6078985775841428,0.5454989201322428,1.2913205297712316,-1.2405305180705652,1.138152065200604,-0.6953165687968905,,-0.9364508402323164,1.4358279099258369,0.588819810745225,1.3274012759229894,0.759084682136105,2.370630375676634
2021-09-26 06:00:00,1.6566703896588784,-1.3201094280264316,0.516740510635694,-0.6383011816972177,-0.2143399527175611,-1.227660130405525,1.0834732565081184,-0.2946985249331372,-1.6562207710100385,-0.27515301243710405,1.5376872871411735,-0.9482446124814654,0.2612942586054841,-0.5953545718299308,-0.14137656544667396,0.44582864962097335,0.5400087379863482,0.7107415083900359,1.1355648670889085,0.6755875459358062,-0.5574061127138792,-2.108367431902753,2.2721982001615286,0.5288396851381425,0.25182319628649874,2.0918499745888397,-1.9986246893787765,-0.7199040980198809,0.920361805601641,1.2067937586719546,-1.2454844548633845,1.152694322153114,-0.8224010528909645,,-0.986286565916329,1.4319158756097667,0.40947348234125086,0.6030870050845604,0.43728096132685373,2.3213024138913085
2021-09-26 07:00:00,1.5587413876275389,-1.5595572639827764,0.4588498466218383,-0.23536007040129103,-0.294023836293335,-1.1214109251838154,1.2414967468087628,-0.3671989193769788,-1.6851022668933087,0.09002256431893699,1.197048916232588,-0.926437610490506,0.2792581937376498,-0.5672114013447072,-0.11084100847685688,1.382657494919962,0.18360349819178962,0.43314268154282326,1.17605085410653,0.7294373188840295,-0.21863846937079856,-2.132036910063912,2.3457656658902803,0.06350337306283195,0.5128467720900359,2.3158754444022858,-1.916010426870925,-0.7877506067153418,0.6616484068725064,1.0859451229819654,-1.2889620208988735,1.2219028805720442,-0.73219031896996,,-0.9513315942887169,1.4410344705071205,0.5233966598461373,0.8591530640438679,0.46990289540175606,2.3207983135268555
2021-09-26 08:00:00,1.7751880313860284,-1.5074329742143986,0.3807012373485446,-0.21631154216109535,-0.17701022581106976,-0.8551538037793381,1.2620795650194723,-0.1734476499272119,-1.9013109562888852,0.0952350694771456,1.2976588095946358,-0.6345945498236623,0.16381515569909408,-0.24957004363074717,-0.11436549527332612,1.3033612485811361,0.24082917170841384,0.15614459767426833,0.9743145066527851,1.2638876196298419,-0.14463059555479277,-2.2483803856990114,2.4011670461020658,0.3881716189459985,0.7724939142532924,2.08390710949605,-1.949632521043715,-0.7949951731085106,0.6499368262115217,1.0286909632097787,-1.2833546987697042,1.264960691756267,-0.6444379449699785,,-0.8017229722016489,1.374324838811256,0.6645226531341006,1.0973402646655812,0.7982253083194758,1.9180256734023364
2021-09-26 09:00:00,2.4348263047194276,-1.5149381931734092,0.26379871476051914,0.009344301825962005,-0.10070732088945532,-1.5281797626806577,1.4152595894572872,-0.13343702662768017,-2.3146491326160024,0.8623675127397092,1.7977266299798045,-0.664475687673767,0.10424916027251689,-0.09426839400722702,-0.2081779594267001,1.2886801051120764,0.8661235307141788,0.34257426125968427,1.0542545366752338,1.5015160044874867,-0.02523324399760708,-2.5181867983253428,2.2459598480491714,0.8787955814241007,1.1966657208814901,1.97789945212052,-2.117971776820505,-0.8530543926618663,0.5458897707007381,0.901359540647668,-1.2398008195958814,1.2571640979791863,-0.5670258712903212,,-0.7901060438788802,1.4689888093531618,0.5536815138362342,0.8819479387009933,1.0589971112093306,2.3428478593340993
2021-09-26 10:00:00,1.28295634146475,-1.179829434029089,0.3928071499564434,-0.6609484274400007,-0.7807865599641532,-2.23140324460448,1.1170798153537258,-0.21058645206635243,-0.4899330129420446,-0.10136518673995568,1.2547255744653987,-1.0090110228272893,-0.2635602796392006,-1.2230482686256705,0.32683982359681774,0.823489923128084,1.0776120083371923,0.19595235345547868,1.959247781922506,-0.000621243202777208,-0.20247622578512153,-2.5443827175899068,2.35121351362506,-0.2087434113907486,0.5817069881513947,2.1002635788288315,-1.8586444031076372,-0.7876922426922398,2.1959072047358896,1.1241236937084234,-1.2603204293272054,1.3310289240293183,-0.2788284253020811,,-0.48597455089204195,1.2433429775534983,-0.015447603853319081,0.23833517492203488,0.7899175254997016,1.7249434900095277
2021-09-26 11:00:00,2.4250995744521813,-1.5423687296059454,0.17934375779948966,-0.7787690521170304,-0.5589220976541754,-2.1813294191680765,1.2834479362162854,-0.2961389948577533,-0.2953701349796884,-0.914276839195991,1.9052341142927414,-0.9011737549188239,0.3668935660520423,-1.8194349860083006,0.20043764472127956,0.02977417425362423,1.355916639042241,-0.2071094715803733,1.5214301488929571,-0.33832379781339333,-0.65205461518646,-2.3964280688186874,2.2976554219289786,0.33182045416328726,-0.045309256328081915,2.3581924295423002,-1.5280770353926327,-0.8578812958769744,2.4757929052923244,0.9921236302351232,-1.4787205476683283,1.305425723697076,-0.47090079737832974,,-0.06051544600409887,2.1978140545080738,-0.17975468765977973,1.7482002074706067,0.037159145315332494,2.1453472437259165
2021-09-26 12:00:00,2.577926271782321,-1.5904023949943735,0.05095379014209032,-0.7134113460730581,-0.7975882127373848,-2.2730886412548528,1.207463193798511,-0.35091349121536347,-0.6629444763897705,-0.8896013490307246,2.338225274961366,-1.055453037645803,0.4903067925380899,-1.809613736198385,0.3393603632331419,-0.12023477090525499,1.2685414628371807,-0.2595584626344742,1.3927639031880805,-0.21254194953960476,-0.7880006972990329,-2.4060549608768227,2.104649745272929,-0.17821677868119226,0.216479563868667,2.2657239014097077,-1.2420774245107886,-0.8612004418046921,2.325415209753154,0.9808611661454493,-1.5968506043418962,1.2183278321671236,-0.5765291511066706,,0.1316502792997672,2.9023769035179994,-0.20218600712216261,1.8762698310282526,0.023895760892688755,2.2889455655778312
2021-09-26 13:00:00,2.815337687221931,-1.6345982237213628,-0.0074057777184185205,-0.42037330819879987,-0.9244696346050131,-2.119180897929291,1.2027095218538462,-0.6080052729720516,-0.7523502836142827,-0.9907363081075699,2.5668877695812746,-1.2498651811358512,0.6374972212406899,-1.9687311852773919,0.5504567009992197,-0.16973076897023184,1.3829511321546313,-0.3978685087946902,1.1834863414776515,-0.12612014680187944,-0.6952324254914277,-2.6369519708703426,1.9457003969842621,0.001610578886950905,0.18674546214914312,1.993421312624809,-1.9435981074712514,-0.8784276578423568,2.425723159023823,0.7959260115510897,-1.6914534714183258,1.4889410098069742,-0.6457882116370705,,0.01769924623359001,3.5695594068235277,-0.1296966808890416,1.9288281180673192,-0.016557017037399854,2.4587528685914766
